Preview,Collection,Obs. ID,Product ID,RA (J2000.0),Dec. (J2000.0),Start Date,Instrument,Int. Time,Target Name,Filter,Cal. Lev.,Obs. Type,Min. Wavelength,Max. Wavelength,Proposal ID,P.I. Name,Data Release,Field of View,Polygon,Pixel Scale,Resolving Power,End Date,Data Type,Moving Target,Provenance Name,Intent,Target Type,Target Standard,Target Keywords,Sequence Number,Algorithm Name,Proposal Title,Proposal Keywords,IQ,Instrument Keywords,Tau,Molecule,Transition,Proposal Project,Band,Prov. Version,Prov. Project,Prov. Run ID,Prov. Last Executed,Rest-frame Energy,Quality,Publisher ID
caom:CFHT/795841,CFHT,795841.0,795841p,214.8515020908942,52.672115536253855,53518.417816199995,MegaPrime,300.19400000000013,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-06-28T00:00:00.000,0.979312785188057,polygon 214.03085955026768 53.16786451041396 215.66798986830563 53.16862576564137 215.65429291033297 52.17193750638668 214.0540170757875 52.16903612489084,0.18612561183468684,4.4221514508099995,53518.4212906676,image,0.0,ELIXIR,science,,0.0,,795841.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T14:14:01.000,,,ivo://cadc.nrc.ca/CFHT?795841/795841p
caom:CFHT/795842,CFHT,795842.0,795842p,214.86724113992952,52.6543885831661,53518.42187790001,MegaPrime,300.1859999999998,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-06-28T00:00:00.000,0.9761303575123464,polygon 214.04880909016148 53.1475727010339 215.6817535112325 53.15191377517806 215.6680228887429 52.15515181986417 214.0695932563374 52.152398761706195,0.18622060364341755,4.4221514508099995,53518.425352275,image,0.0,ELIXIR,science,,0.0,,795842.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T14:13:52.000,,,ivo://cadc.nrc.ca/CFHT?795842/795842p
caom:CFHT/795843,CFHT,795843.0,795843p,214.8728806212423,52.68809653749197,53518.4259367,MegaPrime,300.1859999999998,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-06-28T00:00:00.000,0.9785699039800306,polygon 214.05226586142714 53.18225952831921 215.68916934107233 53.18577349960032 215.67537495124836 52.188298192317106 214.0745338874491 52.18521586765651,0.18613046271155967,4.4221514508099995,53518.429411075,image,0.0,ELIXIR,science,,0.0,,795843.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T14:17:16.000,,,ivo://cadc.nrc.ca/CFHT?795843/795843p
caom:CFHT/795844,CFHT,795844.0,795844p,214.85908633035515,52.705387308843356,53518.4299996,MegaPrime,300.1910000000001,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-06-28T00:00:00.000,0.9787412294021178,polygon 214.03781252502446 53.198866242282726 215.67613777934721 53.20379188992635 215.66110023451247 52.20553875904837 214.0605534637253 52.2021615216107,0.1861374053761784,4.4221514508099995,53518.43347403287,image,0.0,ELIXIR,science,,0.0,,795844.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T14:16:52.000,,,ivo://cadc.nrc.ca/CFHT?795844/795844p
caom:CFHT/796216,CFHT,796216.0,796216p,214.8625778572012,52.679815483136366,53523.3776338,MegaPrime,300.17,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-02T00:00:00.000,0.9773125534151887,polygon 214.04225294656547 53.17406757388627 215.67813748130146 53.17656704345846 215.66495551778286 52.18030248308392 214.0651614587787 52.17748116166495,0.1860651075308308,4.4221514508099995,53523.381107989815,image,0.0,ELIXIR,science,,0.0,,796216.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T15:44:56.000,,,ivo://cadc.nrc.ca/CFHT?796216/796216p
caom:CFHT/796217,CFHT,796217.0,796217p,214.8547654479834,52.67021737846451,53523.3817181,MegaPrime,300.17799999999994,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-02T00:00:00.000,0.9808984442393012,polygon 214.0318907096186 53.166099599713995 215.6679767428834 53.16822851321532 215.66091894366335 52.169745029569356 214.0588799251006 52.16638222910123,0.18623304104904254,4.4221514508099995,53523.385192382404,image,0.0,ELIXIR,science,,0.0,,796217.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T15:42:20.000,,,ivo://cadc.nrc.ca/CFHT?796217/796217p
caom:CFHT/796218,CFHT,796218.0,796218p,214.8661090763969,52.65468512255209,53523.3858052,MegaPrime,300.1760000000001,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-02T00:00:00.000,0.9777376173142756,polygon 214.0464619586375 53.14915368556784 215.6814501794364 53.151583539006836 215.66803589023783 52.15516690233847 214.06889424862916 52.152043580910025,0.18605204849407989,4.4221514508099995,53523.38927945926,image,0.0,ELIXIR,science,,0.0,,796218.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T15:44:17.000,,,ivo://cadc.nrc.ca/CFHT?796218/796218p
caom:CFHT/796219,CFHT,796219.0,796219p,214.8731051891316,52.6881195310495,53523.3898941,MegaPrime,300.17,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-02T00:00:00.000,0.977305760187818,polygon 214.05228798881373 53.18190224126372 215.6892440233674 53.18504706105858 215.6753165676699 52.18859322109874 214.07536621644388 52.18589869465672,0.18609459737733455,4.4221514508099995,53523.39336828981,image,0.0,ELIXIR,science,,0.0,,796219.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T15:46:35.000,,,ivo://cadc.nrc.ca/CFHT?796219/796219p
caom:CFHT/796220,CFHT,796220.0,796220p,214.86034014311883,52.70417477675292,53523.393972000005,MegaPrime,300.18300000000016,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-02T00:00:00.000,0.9770097314018358,polygon 214.04060125096922 53.19756755599953 215.67919206238867 53.2007217384273 215.6613557789164 52.205429227504844 214.06059859687275 52.20176561888621,0.1862302606817369,4.4221514508099995,53523.397446340285,image,0.0,ELIXIR,science,,0.0,,796220.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T15:48:38.000,,,ivo://cadc.nrc.ca/CFHT?796220/796220p
caom:CFHT/796221,CFHT,796221.0,796221p,214.86232842847468,52.67996605083514,53523.3981772,MegaPrime,300.1760000000001,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-02T00:00:00.000,0.9777063608500214,polygon 214.0413534131453 53.17433408440509 215.6782918942716 53.17662774948835 215.664724644855 52.18026649908216 214.06520494730526 52.177517507992775,0.18614556231874435,4.4221514508099995,53523.40165145926,image,0.0,ELIXIR,science,,0.0,,796221.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T15:55:37.000,,,ivo://cadc.nrc.ca/CFHT?796221/796221p
caom:CFHT/796222,CFHT,796222.0,796222p,214.85171614674985,52.671351812883216,53523.4022384,MegaPrime,300.17399999999975,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-02T00:00:00.000,0.9792458635795356,polygon 214.03166660830655 53.16621019973576 215.66813753120374 53.16859145626105 215.65475923463802 52.17166738068014 214.05281638273382 52.16840806829225,0.1861447546369429,4.4221514508099995,53523.405712636115,image,0.0,ELIXIR,science,,0.0,,796222.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T15:53:00.000,,,ivo://cadc.nrc.ca/CFHT?796222/796222p
caom:CFHT/796223,CFHT,796223.0,796223p,214.86619104476074,52.65483206950729,53523.4063018,MegaPrime,300.1749999999999,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-02T00:00:00.000,0.9784481744044342,polygon 214.04662524794452 53.14918376476308 215.68211694246628 53.152270216650706 215.66791619940915 52.15520585922435 214.06830110093628 52.1518676336975,0.1861466996551801,4.4221514508099995,53523.40977604769,image,0.0,ELIXIR,science,,0.0,,796223.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T15:53:07.000,,,ivo://cadc.nrc.ca/CFHT?796223/796223p
caom:CFHT/796336,CFHT,796336.0,796336p,215.2238920629599,52.64307870690436,53524.3262942,MegaPrime,180.192,Pre-W3_124,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL02,Wide_Synoptic CFHTLS,2006-07-03T00:00:00.000,0.9793622664076338,polygon 214.40265582533686 53.13794304453428 216.03729799136423 53.140670985187406 216.0278271803829 52.14196776485702 214.4265399868294 52.14144062140525,0.18616842251046928,4.4221514508099995,53524.328379755556,image,0.0,ELIXIR,science,,0.0,,796336.0,exposure,A wide synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T19:53:06.000,,,ivo://cadc.nrc.ca/CFHT?796336/796336p
caom:CFHT/796337,CFHT,796337.0,796337p,215.22618321080498,53.10992270227077,53524.32897169999,MegaPrime,180.174,Pre-W3_125,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL02,Wide_Synoptic CFHTLS,2006-07-03T00:00:00.000,0.9775886757829112,polygon 214.3974217739768 53.60380382857067 216.05016994753717 53.60708905318259 216.03660801093272 52.61083995657984 214.42092892820324 52.60693420491588,0.18617809599436413,4.4221514508099995,53524.33105704722,image,0.0,ELIXIR,science,,0.0,,796337.0,exposure,A wide synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T19:54:27.000,,,ivo://cadc.nrc.ca/CFHT?796337/796337p
caom:CFHT/796338,CFHT,796338.0,796338p,215.23197955315555,53.576836481561614,53524.3316614,MegaPrime,180.1809999999999,Pre-W3_126,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL02,Wide_Synoptic CFHTLS,2006-07-03T00:00:00.000,0.9765045524583372,polygon 214.39171287227958 54.07083472074043 216.06398107852277 54.07410816290051 216.04895963817114 53.077641983059536 214.4248703847618 53.07157265189422,0.1861099034352628,4.4221514508099995,53524.33374682824,image,0.0,ELIXIR,science,,0.0,,796338.0,exposure,A wide synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T19:53:00.000,,,ivo://cadc.nrc.ca/CFHT?796338/796338p
caom:CFHT/796345,CFHT,796345.0,796345p,215.9689074796453,52.64351766804658,53524.350489,MegaPrime,180.17699999999994,Pre-W3_139,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL02,Wide_Synoptic CFHTLS,2006-07-03T00:00:00.000,0.976085577264385,polygon 215.15177172547078 53.13645384366124 216.78803040115992 53.13960793033175 216.76733074817798 52.14510855055569 215.16878531223762 52.14169979371356,0.18634004026973933,4.4221514508099995,53524.352574381934,image,0.0,ELIXIR,science,,0.0,,796345.0,exposure,A wide synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T19:57:14.000,,,ivo://cadc.nrc.ca/CFHT?796345/796345p
caom:CFHT/796346,CFHT,796346.0,796346p,215.98792970442662,53.11003565994083,53524.3531722,MegaPrime,180.17500000000007,Pre-W3_140,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL02,Wide_Synoptic CFHTLS,2006-07-03T00:00:00.000,0.9775326130779264,polygon 215.15858605227925 53.60426149667936 216.81162749573758 53.6067854539022 216.7984262511068 52.61035764635947 215.18324308904425 52.60755401982261,0.18612189305120452,4.4221514508099995,53524.3552575588,image,0.0,ELIXIR,science,,0.0,,796346.0,exposure,A wide synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T20:02:36.000,,,ivo://cadc.nrc.ca/CFHT?796346/796346p
caom:CFHT/796347,CFHT,796347.0,796347p,215.99903534672669,53.57673394538482,53524.355833,MegaPrime,180.1779999999999,Pre-W3_141,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL02,Wide_Synoptic CFHTLS,2006-07-03T00:00:00.000,0.9783937040676136,polygon 215.160246640909 54.07272471762081 216.83188959077208 54.07333597652704 216.8175658544501 53.07710467860009 215.18916038476183 53.07157265189422,0.18621385308270846,4.4221514508099995,53524.357918393514,image,0.0,ELIXIR,science,,0.0,,796347.0,exposure,A wide synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T20:03:57.000,,,ivo://cadc.nrc.ca/CFHT?796347/796347p
caom:CFHT/796721,CFHT,796721.0,796721p,214.8642023809992,52.67866192159182,53527.321351499995,MegaPrime,300.18999999999994,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-06T00:00:00.000,0.9797761402079032,polygon 214.04182323401557 53.17314538754783 215.67777851488208 53.17658401129486 215.6702246763093 52.17780423532246 214.06534496597263 52.177275235610274,0.1861571536989002,4.4221514508099995,53527.3248259213,image,0.0,ELIXIR,science,,0.0,,796721.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T16:42:30.000,,,ivo://cadc.nrc.ca/CFHT?796721/796721p
caom:CFHT/796722,CFHT,796722.0,796722p,214.85227883869683,52.67128146169646,53527.32542759999,MegaPrime,300.1949999999999,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-06T00:00:00.000,0.9775584848322438,polygon 214.03129195143492 53.165033545002665 215.66785452315324 53.1685098752554 215.65418090694337 52.17152707963802 214.05538277935867 52.16886485339453,0.18609636018698425,4.4221514508099995,53527.32890207917,image,0.0,ELIXIR,science,,0.0,,796722.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T16:42:39.000,,,ivo://cadc.nrc.ca/CFHT?796722/796722p
caom:CFHT/796723,CFHT,796723.0,796723p,214.8663287803336,52.65421281062253,53527.329506099995,MegaPrime,300.1880000000001,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-06T00:00:00.000,0.977989950326446,polygon 214.04614362130815 53.14784920662935 215.6814521132587 53.15188691189627 215.66850294284734 52.1545725731672 214.06856081729157 52.15183830258568,0.18609421462118825,4.4221514508099995,53527.332980498155,image,0.0,ELIXIR,science,,0.0,,796723.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T16:48:10.000,,,ivo://cadc.nrc.ca/CFHT?796723/796723p
caom:CFHT/796724,CFHT,796724.0,796724p,214.87476331890494,52.687013418012036,53527.3335846,MegaPrime,300.184,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-06T00:00:00.000,0.9809242418002808,polygon 214.05128037135776 53.182051970159286 215.69170948193562 53.183773457354825 215.68046536305178 52.186133414166775 214.07498322223387 52.18544481181393,0.18626372406111644,4.4221514508099995,53527.337058951845,image,0.0,ELIXIR,science,,0.0,,796724.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T16:41:06.000,,,ivo://cadc.nrc.ca/CFHT?796724/796724p
caom:CFHT/796725,CFHT,796725.0,796725p,214.861123388642,52.70329834835561,53527.337665900006,MegaPrime,300.1859999999998,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-06T00:00:00.000,0.9799732567458791,polygon 214.03968662283177 53.197287584845135 215.6755283877052 53.202160109298056 215.6670071381143 52.2028017699453 214.0603430969585 52.201496489871836,0.18616986197360694,4.4221514508099995,53527.341140275,image,0.0,ELIXIR,science,,0.0,,796725.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T16:41:13.000,,,ivo://cadc.nrc.ca/CFHT?796725/796725p
caom:CFHT/796726,CFHT,796726.0,796726p,214.8639189781645,52.6787740040168,53527.3417409,MegaPrime,20.17200000000001,D3 Std cal.,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AQ96,QSO Team,2005-06-06T00:00:00.000,0.9830906530347364,polygon 214.03987136996386 53.17399905258291 215.6823863942894 53.175724273242885 215.67114974021706 52.17808420772559 214.0619099665799 52.176952729634166,0.1863118841880892,4.4221514508099995,53527.34197437223,image,0.0,ELIXIR,calibration,,1.0,,796726.0,exposure,,,,Normal,,,,,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T16:44:42.000,,,ivo://cadc.nrc.ca/CFHT?796726/796726p
caom:CFHT/797099,CFHT,797099.0,797099p,214.8631102234656,52.67949727058389,53531.370020099996,MegaPrime,300.196,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-10T00:00:00.000,0.9792503992376139,polygon 214.0420589650735 53.17451410002359 215.6794738848408 53.176476138216245 215.66647534431524 52.179584481680614 214.06500100738737 52.17659576301396,0.1861588079549736,4.4221514508099995,53531.37349459074,image,0.0,ELIXIR,science,,0.0,,797099.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T18:05:54.000,,,ivo://cadc.nrc.ca/CFHT?797099/797099p
caom:CFHT/797100,CFHT,797100.0,797100p,214.85421636366502,52.670537788575544,53531.3740829,MegaPrime,300.211,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-10T00:00:00.000,0.9782991039453891,polygon 214.03306337159472 53.165224035750775 215.66915510003477 53.16826337446792 215.6562025868473 52.17127754429821 214.05979978511354 52.16583228241125,0.18624022712453744,4.4221514508099995,53531.377557564345,image,0.0,ELIXIR,science,,0.0,,797100.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T18:06:23.000,,,ivo://cadc.nrc.ca/CFHT?797100/797100p
caom:CFHT/797101,CFHT,797101.0,797101p,214.86749981660424,52.65426979245019,53531.378166,MegaPrime,300.205,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-10T00:00:00.000,0.9781338082403436,polygon 214.04717465959547 53.14858881780197 215.68249177668193 53.151428820888796 215.67006894947608 52.154537331694456 214.0702254257116 52.1518022955938,0.1860993783721411,4.4221514508099995,53531.38164059491,image,0.0,ELIXIR,science,,0.0,,797101.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T18:12:04.000,,,ivo://cadc.nrc.ca/CFHT?797101/797101p
caom:CFHT/797102,CFHT,797102.0,797102p,214.87123195207906,52.68835199151122,53531.3822341,MegaPrime,300.2119999999997,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-10T00:00:00.000,0.9805548992017634,polygon 214.04407431559108 53.1829220934468 215.68909437627403 53.18440336397524 215.67630830334153 52.18802817447394 214.07601744438472 52.1854068219507,0.18611948684558235,4.4221514508099995,53531.38570877592,image,0.0,ELIXIR,science,,0.0,,797102.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T18:10:57.000,,,ivo://cadc.nrc.ca/CFHT?797102/797102p
caom:CFHT/797103,CFHT,797103.0,797103p,214.8626961037169,52.703605330997846,53531.3863184,MegaPrime,300.208,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-10T00:00:00.000,0.9810424285684151,polygon 214.03874564576566 53.19876458605242 215.68010139964787 53.20016179523954 215.6688420668754 52.20252179757287 214.0623706501328 52.202332593477685,0.1862185861736699,4.4221514508099995,53531.38979302963,image,0.0,ELIXIR,science,,0.0,,797103.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T18:12:16.000,,,ivo://cadc.nrc.ca/CFHT?797103/797103p
caom:CFHT/797545,CFHT,797545.0,797545p,214.8617794508777,52.679882737339156,53534.337232,MegaPrime,300.18999999999994,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-13T00:00:00.000,0.9773476747954106,polygon 214.04076885670173 53.173918738825115 215.6774243369802 53.17664817563948 215.6641671366474 52.18029522888538 214.06476667579307 52.17758307246424,0.18608157781684453,4.4221514508099995,53534.3407064213,image,0.0,ELIXIR,science,,0.0,,797545.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T18:37:47.000,,,ivo://cadc.nrc.ca/CFHT?797545/797545p
caom:CFHT/797546,CFHT,797546.0,797546p,214.8511996872556,52.67200061993693,53534.3412914,MegaPrime,300.193,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-13T00:00:00.000,0.9785506750576332,polygon 214.02914745110695 53.16660515738512 215.6672084260556 53.16875234190431 215.65381859027465 52.171873069887376 214.0548463956957 52.16930865236809,0.18611377437202425,4.4221514508099995,53534.34476585602,image,0.0,ELIXIR,science,,0.0,,797546.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T18:41:26.000,,,ivo://cadc.nrc.ca/CFHT?797546/797546p
caom:CFHT/797547,CFHT,797547.0,797547p,214.86755890863117,52.65367606299203,53534.345353699995,MegaPrime,300.1880000000001,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-13T00:00:00.000,0.9814486729297583,polygon 214.0440365029852 53.14924653930956 215.68107227678615 53.151905472332146 215.67344793235054 52.153086670364004 214.07200845318877 52.14972384332555,0.18619766628536613,4.4221514508099995,53534.348828098155,image,0.0,ELIXIR,science,,0.0,,797547.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T18:42:21.000,,,ivo://cadc.nrc.ca/CFHT?797547/797547p
caom:CFHT/797548,CFHT,797548.0,797548p,214.8726131464431,52.687652971298476,53534.3494136,MegaPrime,300.182,D3,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05AL01,Deep_Synoptic CFHTLS,2006-07-13T00:00:00.000,0.9777104199347092,polygon 214.05145307230927 53.181995126589996 215.68798091886325 53.185267359883795 215.67455530048812 52.18872141190975 214.07783092649268 52.18305061269779,0.18613981500216692,4.4221514508099995,53534.352887928704,image,0.0,ELIXIR,science,,0.0,,797548.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Am05,2005-06-22T18:38:44.000,,,ivo://cadc.nrc.ca/CFHT?797548/797548p
